participant_id,frame_id,timestamp,action,left_arm_human_theta,right_arm_human_theta,head_human_theta,left_arm_human_phi,right_arm_human_phi,head_human_phi,left_arm_robot,right_arm_robot,head_robot
5,3439,"1,64986432903398E+018",initial,[1.62281028 2.84944498 2.66881697 2.66881735],[1.62314156 2.91481714 2.71634344 2.7163438 ],[0.14153785 0.09105293],[-1.50892106 -0.76797151 -2.99710149 -2.99710166],[1.45151912 0.83940006 3.06984089 3.06984113],[3.09827169 0.44061149],"[ 1.43989663  0.78539816  1.65806279  1.41125824  1.47402732  0.856798
 -0.28873779]","[-1.43989663  0.78539816 -1.67551608  1.29095083 -1.4551966   1.01895146
  1.93731547]","[0, 0]"
5,3463,"1,64986432903907E+018",salt_shaker_left,[1.62671723 2.71200645 1.51881734 1.51881733],[1.62189779 2.80900145 2.88575296 2.88575324],[0.17390441 0.08173449],[-1.74054738 -2.30011506  2.96339917  2.96339938],[1.33229142 0.23647983 2.10506057 2.10505739],[-2.98723126  0.59343995],"[1.43989663 0.78539816 1.42695051 1.3432584  1.96048772 0.52359878
 0.71558499]","[-1.43989663  0.78539816 -2.27119469  1.22173048 -1.12565891  1.32233537
  2.19911486]","[0, 0]"
5,3482,"1,64986432904318E+018",salt_shaker_right,[1.60873994 2.36437392 2.81604161 2.81604171],[1.60928808 2.90985719 2.11968309 2.11968302],[0.16162761 0.10521653],[-1.48849161 -0.44876205 -1.49859068 -1.49859612],[ 1.57616703  2.08255486 -3.09533561 -3.09533537],[-2.99472194  0.99182464],"[1.43989663 0.78539816 2.07556438 1.19156644 1.0869513  0.86725951
 2.12930169]","[-1.43989663  0.78539816 -1.04719755  1.28048931 -1.85273413  0.88295178
 -2.96705973]","[0, 0]"
5,3747,"1,64986432909942E+018",sugar_bowl,[1.58657306 2.59659158 1.27100104 1.27100091],[1.59916898 2.58063125 1.31676772 1.31676754],[0.09091969 0.08012545],[-1.56241284 -2.2953788   2.73845333  2.73845299],[ 1.50279069  2.44660726 -2.91281341 -2.91281332],[-3.07062126  0.79272714],"[ 1.43989663  0.78539816  2.59340932  1.25956629  1.06079752  1.53156565
 -2.18166156]","[-1.43989663  0.78539816 -2.61799388  1.24910477 -1.08904361  1.25956629
  0.99483767]","[0, 0]"
5,4008,"1,6498643291552E+018",mixer,[1.57378165 1.74983651 0.44387548 0.44387516],[1.60378264 1.90990241 0.42639274 0.42639299],[0.01734741 0.18173781],[-1.59347936 -2.15262558  2.31568614  2.3156849 ],[ 1.46962693  2.31083033 -2.63790675 -2.63790655],[-0.67687377  0.32388936],"[ 1.43989663  0.78539816  2.61799388  0.84633648  1.95525697  1.96571848
 -1.50098316]","[-1.43989663  0.78539816 -2.61799388  0.73649059 -1.37150449  1.6466423
  2.72271363]","[0, 0]"
5,4252,"1,64986432920754E+018",pressure_cooker,[1.59457786 1.94084298 0.46548853 0.46548882],[1.60513487 1.90636693 0.61062253 0.61062188],[0.13841303 0.07917477],[-1.63359438 -1.70330624 -2.69264283 -2.69264308],[1.4877161  1.66091708 2.1419597  2.14195845],[-3.0342071   1.00984786],"[1.43989663 0.76787513 2.71371673 1.01895146 2.11741043 1.84018031
 0.05235988]","[-1.43989663  0.78539816 -2.82565493  0.75741361 -2.08288744  1.79833426
  0.83775804]","[0, 0]"
1,1143,"1,64986428269628E+018",initial,[1.6152707  2.86932557 2.73362198 2.73362172],[1.6178181  2.94881098 2.75190771 2.751907  ],[0.1608384  0.23230159],[-1.5825635  -0.70531932 -2.83336812 -2.83336849],[ 1.42508917  1.16833411 -3.08576701 -3.08576721],[3.12840011 3.08571805],"[1.43989663 0.78539816 1.79833426 1.37464294 1.37464294 0.63187545
 2.49582083]","[-1.43989663  0.78539816 -1.81088807  1.37464294 -1.37150449  0.68941377
  1.97222205]","[0, 0]"
1,1172,"1,64986428276483E+018",teacup,[1.53970914 2.49589906 2.21674976 2.21674942],[1.60289038 2.94794464 2.73939056 2.73939028],[0.16050331 0.23837722],[-1.50035069 -1.32025062  2.5338677   2.53386826],[ 1.44381379  1.16973209 -3.03391429 -3.03391395],[3.11407406 3.05896505],"[1.43989663 0.78539816 1.52110414 1.40079672 1.10264358 0.47495274
 0.03033839]","[-1.44473508  0.78539816 -1.72719596  1.05033601 -0.28873779  1.55771943
  2.8099801 ]","[0, 0]"
1,1437,"1,64986428342957E+018",teapot,[1.53685752 2.49957843 2.34820703 2.34820737],[1.60845637 1.82121535 0.80894503 0.80894482],[0.20640767 0.19616244],[-1.47711628 -1.2033201   2.56219671  2.56219613],[1.5137845  1.55748514 2.00109549 2.00109565],[2.91817253 2.98441598],"[ 1.43989663  0.78539816 -1.40288903  0.87249027 -0.00627691  0.52359878
 -1.8675023 ]","[-1.43989663  0.78539816 -1.57079633  0.98233616 -0.82750576  1.47925808
  1.22818174]","[0, 0]"
1,1641,"1,64986428396101E+018",spoon,[1.52730976 1.74215844 0.42546415 0.42546414],[1.64804958 1.71785766 0.2981305  0.29813087],[0.16237406 0.22459765],[-1.49798003 -1.42001112 -2.83977602 -2.83977617],[1.42431208 1.60054992 2.72948897 2.72949017],[ 2.77509814 -3.12605305],"[ 1.43989663  0.87249027 -1.51273492  1.31187386  0.          0.17156883
  0.49064501]","[-1.43989663  0.84110573  1.54725792  1.2700278   0.          0.16110732
  2.84488668]","[0, 0]"
1,1979,"1,64986428491643E+018",ladle,[1.61570104 2.70611325 2.11979403 2.11979338],[1.63106075 2.68931284 2.15034845 2.15034834],[0.18034731 0.19899228],[-1.45052995 -1.0428823   2.92609888  2.92609902],[ 1.44045963  1.08441132 -3.00204401 -3.0020441 ],[3.08085591 3.0855325 ],"[1.43989663 0.78539816 1.95002621 1.04510525 0.24479943 0.87266463
 1.89771864]","[-1.39765827  0.64756772 -1.84750337  1.22173048 -0.02196918  1.09741282
 -0.59341195]","[0, 0]"
1,2182,"1,6498642854803E+018",shallow_plate,[1.6153084  2.37423048 1.02759474 1.02759428],[1.65018175 2.27183564 0.98394283 0.98394335],[0.13452881 0.14090267],[-1.50419279 -1.44337444 -3.13095574 -3.13095565],[1.40664685 1.68534842 3.11319108 3.1131905 ],[3.02646607 3.08120486],"[ 1.43989663  0.78539816  2.45740964  1.22173048  1.69371912  1.30141234
 -1.11519739]","[-1.43989663  0.78539816 -2.49088648  1.22173048 -1.74811899  1.57341171
  0.05235988]","[0, 0]"
1,2472,"1,6498642861789E+018",dinner_plate,[1.64793268 2.71195869 1.34987271 1.34987262],[1.69209457 2.75724101 1.36185437 1.36185421],[0.12741458 0.12746666],[-1.51871523 -1.86567628 -3.05541335 -3.05541314],[1.48531302 2.31191836 3.0305908  3.03059051],[3.08772125 2.8365059 ],"[1.43989663 0.79402891 2.24817936 1.22173048 1.81925728 1.48448884
 0.13962634]","[-1.43989663  0.78539816 -2.09857971  1.28572007 -1.85273413  1.60479625
 -0.40142573]","[0, 0]"
1,2675,"1,64986428663898E+018",knife,[1.51507603 2.36933534 0.87185839 0.87185889],[1.59848842 2.86745181 2.79493098 2.79493041],[0.21529291 0.05692435],[-1.54257302 -2.0102449   2.45089534  2.45089564],[1.40478669 0.68034163 2.50414822 2.50414967],[-2.95683882  2.53431827],"[1.43989663 0.78539816 1.46879657 1.46356581 0.98756692 0.75741361
 0.59341195]","[-1.43989663  0.78539816 -2.52227102  1.25433553 -1.01581301  1.65187306
  0.55850536]","[0, 0]"
1,2987,"1,64986428742346E+018",fork,[1.54125813 1.73033817 0.75870781 0.75870782],[1.56315256 1.87933272 0.53705625 0.53705606],[0.11946912 0.07140629],[-1.56140768 -2.08608792  1.92944211  1.92944166],[ 1.46899371  2.27098899 -1.86861982 -1.8686196 ],[2.73368434 0.7891241 ],"[ 1.43989663  0.78539816  3.06940821  1.22295099  1.23864326  1.51064262
 -0.40142573]","[-1.43989663  0.78539816 -2.97734688  1.36418143 -1.57027325  1.22173048
  3.14159265]","[0, 0]"
1,3243,"1,64986428800188E+018",salt_shaker_left,[1.62900286 2.91310867 2.01222133 2.01222139],[1.65342545 2.73330465 2.7820752  2.7820752 ],[0.1700764 0.294088 ],[-1.59748609 -1.50747008 -3.13666896 -3.1366692 ],[1.42148194 0.43801234 2.09416037 2.09416158],[ 3.11773739 -3.13589813],"[ 1.43989663  0.78539816  1.21772023  1.27525856  1.03987449  0.52359878
 -1.37881011]","[-1.43989663  0.78539816 -2.57457859  1.38510445 -1.28258162  0.87249027
 -2.07694181]","[0, 0]"
1,3257,"1,64986428803155E+018",salt_shaker_right,[1.61236561 2.7875695  2.76215792 2.76215835],[1.66213925 2.85451539 1.87276251 1.87276267],[0.18362986 0.24831208],[-1.40495076 -0.60272723 -2.62405176 -2.62405116],[1.6498295  2.44902978 3.12398486 3.12398453],[ 3.12629284 -3.13697215],"[1.43989663 0.78539816 2.54110175 1.22173048 1.28572007 0.76264437
 2.8099801 ]","[-1.43989663  0.78539816 -1.39242751  1.21772023 -1.5284272   0.94049011
 -0.82030475]","[0, 0]"
1,3494,"1,64986428857099E+018",sugar_bowl,[1.61473942 2.78957764 1.57993071 1.57993081],[1.6547251  2.82566359 1.54700999 1.54701004],[0.11913503 0.14316504],[-1.43827347 -1.23433492  2.67194783  2.6719478 ],[ 1.39424747  1.36550357 -2.45460465 -2.45460498],[ 2.89349769 -3.08924073],"[1.43989663 0.78539816 1.98141075 1.22173048 0.73649059 1.53679641
 2.46091425]","[-1.43989663  0.8201827  -1.9782723   1.23864326 -0.95304393  1.67279609
 -1.36135682]","[0, 0]"
1,3710,"1,64986428911659E+018",mixer,[1.58740325 1.94525784 0.68151881 0.68151898],[1.62273701 1.96422124 0.65030762 0.65030737],[0.1084819 0.0587546],[-1.54924888 -1.8523608  -2.90626928 -2.90626922],[1.4954885  2.04880259 2.78830883 2.7883093 ],[ 3.10400786 -3.10404434],"[ 1.43989663  0.78539816  3.10602351  0.95095162  1.46356581  1.22173048
 -0.45378561]","[-1.43989663  0.78539816 -2.83611644  0.61095242 -1.5284272   1.19156644
  2.16420827]","[0, 0]"
1,3987,"1,64986428999468E+018",pressure_cooker,[1.50135285 2.36729417 1.54433869 1.54433875],[1.54790433 2.46483349 1.49541515 1.49541512],[0.21952646 0.5557823 ],[-1.65495717 -2.11971055  3.04763853  3.04763854],[1.55016877 2.30902389 3.04497551 3.04497586],[3.05813573 2.96408166],"[1.43989663 0.78539816 2.29525617 1.10264358 1.04719755 1.22173048
 1.98967535]","[-1.43989663  0.78539816 -2.30780999  0.86725951 -1.58596552  1.22173048
 -0.41887902]","[0, 0]"
8,1251,"1,64986439626172E+018",initial,[1.56097586 2.73688444 2.88292702 2.88292638],[1.61156054 2.89960323 2.95962287 2.95962308],[0.31958567 0.15020995],[-1.56969781 -0.59524929 -2.52001814 -2.52002069],[ 1.67072915  1.15975273 -2.23033987 -2.23034002],[ 2.98588236 -2.65635265],"[1.43989663 0.77310588 1.56818095 1.42171975 1.03464373 0.80972118
 0.40142573]","[-1.43989663  0.78539816 -1.67551608  1.20725872 -0.99488998  0.34906585
 -1.57079633]","[0, 0]"
8,1451,"1,64986439629636E+018",teacup,[1.45527272 2.47749322 2.2797681  2.27976767],[1.61514489 2.90779306 2.95576644 2.95576659],[0.31141114 0.05266347],[-1.50528531 -1.09114591  2.33859     2.33859089],[ 1.64873029  1.02005547 -2.13080309 -2.13080116],[ 2.97503466 -0.87032136],"[1.44264278 0.78539816 1.55248868 1.47402732 1.17064342 0.73649059
 1.79768913]","[-1.43989663  0.76787513 -2.12996425  0.95618238  0.56910636  1.6466423
  1.57079633]","[0, 0]"
8,1616,"1,6498643963262E+018",teapot,[1.46161676 2.47020856 2.14768224 2.14768204],[1.48111291 1.60115775 1.09884956 1.09884913],[0.28165651 0.17195348],[-1.53076949 -0.99614098  2.34449242  2.34449262],[1.53632033 1.65295444 2.08319495 2.08319543],[-3.10424891 -1.8412632 ],"[ 1.43989663  0.78539816 -1.69058066  0.3337223   0.38602987  0.87772102
 -0.02719994]","[-1.43989663  0.79925967 -1.66965763  1.22818174 -0.10566129  1.16541266
  1.08210414]","[0, 0]"
8,1848,"1,64986439636616E+018",spoon,[1.5466209  1.9200792  0.48562267 0.48562235],[1.55665273 1.94592454 0.51701542 0.51701598],[0.2782738  0.04970431],[-1.49187429 -1.7196447   2.25836484  2.25836438],[ 1.62571818  1.75360641 -2.46909029 -2.4690903 ],[-3.07747438 -0.95852082],"[ 1.43989663  0.78539816 -1.53365795  1.78787274 -0.05858448  0.15587656
 -1.67551608]","[-1.43989663  0.78539816  1.57079633  1.7931035   0.          0.2238764
  2.12930169]","[0, 0]"
8,2174,"1,64986439642329E+018",ladle,[1.54377585 2.72111901 2.09510027 2.09510031],[1.57109151 2.72624888 2.09678623 2.09678615],[0.26405247 0.05352701],[-1.49765105 -0.67572263  2.60243414  2.60243407],[ 1.60439055  0.70794798 -2.36218558 -2.36218591],[-3.13479959 -0.48777193],"[ 1.43989663  0.79925967  1.95002621  1.18633569  0.59526015  1.10787433
 -2.63544717]","[-1.43989663  0.78539816 -1.92073397  1.24387401 -0.67058305  1.18110493
 -2.32128791]","[0, 0]"
8,2746,"1,64986439654189E+018",dinner_plate,[1.5156922  2.40151646 1.57508546 1.57508545],[1.51592969 2.6334298  1.45987378 1.45987373],[0.22663013 0.17586917],[-1.57063031 -2.86106094  2.85003549  2.85003561],[ 1.6799426   2.95302156 -2.91381214 -2.91381193],[-3.03125132 -0.11623574],"[1.43989663 0.78539816 2.61799388 1.42695051 0.96141314 0.94572087
 0.28141473]","[-1.43989663  0.78539816 -2.61799388  1.51064262 -1.04719755  0.81495194
 -1.36135682]","[0, 0]"
8,2952,"1,64986439670439E+018",knife,[1.57763403 2.56453212 1.00666208 1.00666186],[1.57460095 2.8202168  2.75264607 2.75264536],[0.29306684 0.01069083],[-1.48510952 -2.49591072  2.6663742   2.6663739 ],[ 1.66772428  0.77748865 -3.0996877  -3.09968875],[-3.03162383 -1.98309603],"[1.43989663 0.78539816 1.2700278  1.33802764 1.04719755 1.37464294
 2.74016693]","[-1.43989663  0.78539816 -2.84657796  1.3432584  -0.78042894  1.42171975
 -0.41887902]","[0, 0]"
8,3233,"1,64986439675466E+018",fork,[1.53101328 1.9739243  0.61303651 0.61303629],[1.56054467 2.04269666 0.5096144  0.50961465],[0.23772173 0.14774601],[-1.49373163 -2.13500506  1.8209007   1.82090144],[ 1.60738249  2.26511579 -1.80143679 -1.80143835],[-3.1077372  -2.54723497],"[ 1.43989663  0.78539816 -2.16657955  1.2334125   0.41741441  1.73556517
 -2.28638132]","[-1.43989663  0.78539816  2.2063333   1.22173048 -0.2259687   1.57864246
  1.01229097]","[0, 0]"
8,3261,"1,6498643967595E+018",shallow_plate,[1.53014804 2.75631197 1.98240369 1.98240398],[1.54192446 2.85120952 2.08413029 2.08413027],[0.2285413  0.02811128],[-1.54521286 -2.27959637 -3.09874171 -3.09874155],[ 1.68806087  2.67211607 -3.11111511 -3.11111548],[ 3.12850253 -1.58542134],"[1.43989663 0.78539816 2.41033283 1.44787354 1.31187386 0.7835674
 2.0943951 ]","[-1.43989663  0.78539816 -2.41242513  1.416489   -1.28781237  0.83587497
  0.68067841]","[0, 0]"
8,3491,"1,6498643967996E+018",salt_shaker_left,[1.56761012 2.77756787 1.97432217 1.97432234],[1.51707511 2.36228804 2.82693836 2.82693851],[0.38491564 0.10363834],[-1.54684497 -1.0778214   2.96550612  2.96550591],[1.58996481 0.49131051 1.8806237  1.88062583],[-3.05956765 -2.27277071],"[1.43989663 0.78539816 1.04719755 1.22173048 1.57864246 1.01372071
 0.75049158]","[-1.43989663  0.78539816 -2.54842481  1.22173048 -0.51889109  0.88295178
 -1.37881011]","[0, 0]"
8,3507,"1,64986439680235E+018",salt_shaker_right,[1.55515718 2.44908683 2.71244297 2.71244291],[1.57323383 2.77802141 2.23043844 2.23043847],[0.28910396 0.10170546],[-1.54017394 -0.30945083 -1.17955238 -1.17955119],[ 1.62917729  0.9803232  -2.98835115 -2.98835111],[ 3.11585208 -2.56333067],"[ 1.43989663  0.78539816  2.12787195  1.22173048  0.65279847  1.05556676
 -2.70526034]","[-1.43989663  0.78539816 -1.04719755  1.22173048 -2.0515029   0.52359878
 -1.72787596]","[0, 0]"
8,3799,"1,6498643968545E+018",sugar_bowl,[1.53395803 2.76043394 1.54183427 1.54183423],[1.53671347 2.82430863 1.59829156 1.59829156],[0.28440028 0.06338387],[-1.51434821 -2.28873637  2.60806464  2.60806464],[ 1.61178839  2.5047201  -2.60458483 -2.60458483],[-3.0859234  -0.21260021],"[ 1.43989663  0.78539816  2.11741043  1.42695051  0.59526015  1.44264278
 -2.14675498]","[-1.43989663  0.78539816 -1.95211851  1.416489   -0.58689094  1.57341171
  2.07694181]","[0, 0]"
8,4075,"1,6498643970121E+018",mixer,[1.54269643 1.98655453 0.60034602 0.60034626],[1.52795637 1.91510588 0.57386171 0.5738612 ],[0.25912775 0.10044751],[-1.47967669 -1.78562132  2.60955822  2.60955869],[ 1.58830415  1.86924064 -2.28574949 -2.28574885],[-3.01441019 -0.92851673],"[ 1.43989663  0.78539816  2.61799388  0.98233616  1.57864246  2.05464135
 -0.03490659]","[-1.43989663  0.78539816 -2.61799388  0.91956708 -1.66442688  2.2795639
 -1.46607657]","[0, 0]"
8,4368,"1,64986439720238E+018",pressure_cooker,[1.57636074 2.31088029 1.34795796 1.34795778],[1.56466065 2.39779766 1.37479808 1.37479782],[0.0766519  0.03738228],[-1.57774526 -2.62565814  2.93134748  2.93134755],[ 1.53505951  2.75836732 -3.10521568 -3.10521553],[-2.82672809  2.87908095],"[ 1.43989663  0.78539816  2.9124855   1.38510445  1.04719755  0.86202875
 -2.61799388]","[-1.43989663  0.78539816 -2.90411629  1.01372071 -1.04719755  0.88818254
  2.40855437]","[0, 0]"
3,1300,"1,64986432587914E+018",teacup,[1.55918361 2.94477612 2.48839895 2.4883988 ],[1.59796698 2.77571966 2.91741697 2.91741707],[0.21741904 0.28004628],[-1.58129591 -1.13439052  2.63599666  2.63599665],[1.51912086 1.21909219 2.74783281 2.74783274],[-2.87804352  2.89041836],"[1.43989663 0.79925967 1.77218047 1.36941218 1.1601819  0.6004909
 0.6981317 ]","[-1.43989663  0.78539816 -1.9782723   1.67802685 -0.57119866  1.14448963
 -1.46607657]","[0, 0]"
3,1366,"1,64986432589354E+018",teapot,[1.66365288 2.98352031 3.14159265 3.14159265],[1.44970822 1.71985588 1.09775261 1.09775283],[0.22735695 0.38003832],[-1.49685185 -1.68992461  0.          0.        ],[1.58667548 1.72161832 2.05042871 2.05042965],[-2.51601443 -2.85423335],"[ 1.43989663  0.63187545 -1.2355048   0.38079911 -0.41950671  0.52359878
  2.3387412 ]","[-1.43989663  0.78539816 -1.72719596  1.50541186 -1.32442767  0.57956788
  2.02458193]","[0, 0]"
3,1527,"1,64986432592866E+018",spoon,[1.6366282  1.88051144 1.12517155 1.1251713 ],[1.55145127 2.59088681 1.23098095 1.23098096],[0.19096105 0.09951638],[-1.56850844 -2.46735582  2.32396842  2.32396839],[ 1.57465057  2.09406477 -3.09885204 -3.09885204],[-2.65537176  2.69629529],"[ 1.43989663  0.78539816 -2.71580903  1.68848836  0.          0.11926126
  0.14541504]","[-1.43989663  0.78539816  2.50971721  1.77741123  0.          0.05126142
 -3.07177948]","[0, 0]"
3,1880,"1,64986432600555E+018",ladle,[1.63006    2.76900383 2.10386316 2.10386309],[1.55281392 2.67376241 2.06350511 2.06350525],[0.20145377 0.13074031],[-1.51617895 -2.89203867  2.82988786  2.82988813],[ 1.57695608  1.72353843 -2.46821004 -2.46820999],[-2.73060627 -2.44344657],"[1.43989663 0.78539816 2.08079513 1.22173048 1.04719755 0.87266463
 0.9424778 ]","[-1.43989663  0.77833664 -2.08811819  1.37464294 -0.96350544  0.85156724
 -2.74016693]","[0, 0]"
3,2072,"1,6498643260473E+018",shallow_plate,[1.61916124 2.33131386 1.17391185 1.17391152],[1.57491321 2.66483245 1.57674716 1.576747  ],[0.21339199 0.16887741],[-1.55626639 -2.02865146  3.02780112  3.02780084],[ 1.62037336  1.76384176 -3.07239213 -3.07239223],[-2.81953619 -2.99633492],"[ 1.43989663  0.78539816  2.61799388  1.22295099  1.22818174  1.22173048
 -0.4712389 ]","[-1.43989663  0.78539816 -2.61799388  1.05033601 -1.43950433  1.27525856
  2.75762022]","[0, 0]"
3,2426,"1,64986432612509E+018",dinner_plate,[1.6687086  2.21499066 1.00654258 1.00654238],[1.59171598 2.67716399 1.5351732  1.53517318],[0.17805168 0.06349018],[-1.55728829 -2.43320831  2.59591721  2.59591694],[1.59774843 1.87548211 3.03708355 3.03708349],[-2.86179573  2.87779389],"[ 1.43989663  0.78539816  2.41556358  1.15495115  0.76787513  1.22173048
 -1.25663706]","[-1.43989663  0.78539816 -2.75242433  1.14448963 -1.04719755  1.22173048
 -1.50098316]","[0, 0]"
3,2667,"1,64986432617704E+018",knife,[1.67389479 2.94407322 2.87405403 2.87405356],[1.52030661 2.25245436 0.6401814  0.64018108],[0.19786658 0.0179127 ],[-1.61076383 -1.61949358  3.12320048  3.1232007 ],[ 1.57858013  2.55651997 -1.89561134 -1.89561049],[-2.4211263 -2.7064224],"[1.43989663 0.78539816 2.88633171 1.25956629 1.0869513  1.81925728
 3.05432619]","[-1.43989663  0.78539816 -1.66442688  1.416489   -1.00012074  0.61095242
  1.01229097]","[0, 0]"
3,2903,"1,64986432622793E+018",fork,[1.59893585 1.70380906 0.98156623 0.98156598],[1.57088221 2.45601262 0.72353011 0.72353026],[0.18151502 0.17575217],[-1.53666199 -2.58961942  1.99821275  1.99821318],[ 1.48992147  2.34926857 -2.68658891 -2.68658942],[-2.8908672  2.8425111],"[ 1.43989663  0.78539816  2.53587099  1.37464294  1.06079752  1.22173048
 -1.34390352]","[-1.43989663  0.78539816 -2.87273174  0.95618238 -0.98965922  1.22173048
 -1.41371669]","[0, 0]"
3,3109,"1,64986432627307E+018",salt_shaker_right,[1.57946002 2.69292667 2.78103171 2.78103181],[1.56194293 2.77937843 1.66722984 1.66722983],[0.21043887 0.25365059],[-1.54871515 -0.559277   -1.14641808 -1.14641938],[ 1.54175685  1.9251816  -2.99336094 -2.99336083],[-2.9663497 -2.8745393],"[ 1.43989663  0.78539816  2.41556358  1.56818095  0.60572166  1.11833585
 -1.60570291]","[-1.43989663  0.7835674  -1.17273572  1.24387401 -2.28688696  0.3703376
  1.30899694]","[0, 0]"
3,3122,"1,64986432627594E+018",salt_shaker_left,[1.61218654 2.6139144  1.99554227 1.99554213],[1.51258134 2.53090988 2.86171968 2.86171958],[0.23128723 0.1713003 ],[-1.53861887 -2.49853835  2.87392081  2.87392082],[1.5251088  0.72411025 1.579232   1.57922887],[-2.76902263  3.07710414],"[ 1.43989663  0.78539816  1.21248947  1.24387401  1.36941218  0.46449122
 -0.38812217]","[-1.43989663  0.78539816 -2.67396298  1.22173048 -0.26781476  0.8201827
 -2.74016693]","[0, 0]"
